Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
ts (1).jpg,label1,40.559822229152864,53.47031874070014,25.349888893220538,35.64687916046675,0.9993762522340426,0.9991777086282302,0.9996101576462766,0.9994518057521535,0.15905812638883474,0.20968752447333386,0.09941132899302173,0.13979168298222255,0.010451130322711426,0.01130324858788983,0.009375527252087217,0.010146484289041722,0.9976238529594584,0.9974178445917931,0.997857524877347,0.9976915702732533,0.9988112198806431,0.9987080877773009,0.9989281880482436,0.9988451182607108,0.6441322919579549,0.532921818763758,0.7775826824737219,0.6886145458425055
ts (10).jpg,label1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ts (100).jpg,label1,83.65463334762778,101.84822617276217,81.11964445830573,112.03304879003836,0.9987135202327126,0.9984337307204387,0.998752504468085,0.9982771037924825,0.3280573856769717,0.399404808520636,0.3181162527776695,0.4393452893726995,0.016818587624601505,0.017868942523343763,0.016950700731186624,0.01839606087899153,0.9959510629512134,0.995659853856819,0.9959121981818847,0.9955037397078755,0.9979734780800606,0.9978275671962661,0.997954006045311,0.9977493371122206,0.5345671263630267,0.4358354814703336,0.5610191894199481,0.37941902961736695
ts (101).jpg,label1,2360.074655958832,3012.1612890594406,2139.530622587813,3059.2660936643433,0.9637056768683476,0.9536775860569704,0.9670973053457415,0.9529531865151734,9.25519472925032,11.812397211997807,8.390316167011033,11.997121935938601,0.3826521150354031,0.4059911332869252,0.37337651201051114,0.40759538155773506,0.8350953969062365,0.82590293733733,0.8386549611266362,0.8252293215205735,0.9138355414987078,0.9087920209472187,0.9157810661542617,0.9084213348004182,0.7206518271149139,0.6434482072931774,0.7459692095862466,0.637919319258172
ts (102).jpg,label1,10.139955557288216,17.823439580233376,10.139955557288216,10.184822617276216,0.9998440630585106,0.9997259028760767,0.9998440630585106,0.9998433730720439,0.039764531597208684,0.06989584149111128,0.039764531597208684,0.039940480852063594,0.002981723055792017,0.0035309767469227237,0.002981723055792017,0.0029936197280547366,0.999415343742539,0.9992953358809652,0.999415343742539,0.9994127572846764,0.9997076291309069,0.9996476058496641,0.9997076291309069,0.9997063355229256,0.6362856499722617,0.36349928344445137,0.6362856499722617,0.6362853048254008
ts (103).jpg,label1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ts (104).jpg,label1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ts (105).jpg,label1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ts (106).jpg,label1,557.6975556508518,772.773416085833,528.5451834236483,719.3030973451328,0.9914234682180842,0.9881159318413277,0.9918717869248662,0.9889382232130973,2.1870492378464776,3.0304839846503255,2.072726209504503,2.8207964601769913,0.10760412491247345,0.11737140328649101,0.10615452835130922,0.11512989780880847,0.96484535027862,0.9615081816242953,0.9653051525907185,0.9623116168911805,0.9822654174298411,0.9805652357820439,0.9824994415218354,0.9809748298968636,0.6781926296439525,0.5557090545121803,0.6947971876258019,0.5864507673795419
ts (107).jpg,label1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
